CRIMEID,REPORTDATE,LATITUDE,LONGITUDE,ADDRESS,WARD,NEARESTINTKEY,NEARESTINTSTREETNAME,location_quality,location_error_type,severity_score,total_fatalities,total_major_injuries,total_minor_injuries,total_injuries,has_pedestrian,has_bicyclist,has_speeding,has_fatality,has_major_injury
66786785310,2025-10-19 08:11:00+00:00,38.978302,-77.023153,700 FERN PLACE NW,WARD 4,9355feafd9c06743c4dba6194b77e894,7TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66786821832,2025-10-18 19:20:00+00:00,38.905628,-76.979297,1201 BLADENSBURG ROAD NE,WARD 5,735439af71fb7383a4bc9ee45139d619,M ST NE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
66786907235,2025-10-19 06:30:00+00:00,38.88474,-77.012674,"INTERSTATE 395 INTERSTATE BN
WASHINGTON,",WARD 2,0,,MEDIUM,INTERSECTING_ROUTE_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66787166298,2025-10-18 19:00:00+00:00,38.868679,-76.981214,1630 MINNESOTA AVENUE SE,WARD 8,ceaf691f51b77e427ce7838bfb901060,17TH ST SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
66787243832,2025-10-19 08:09:00+00:00,38.976961,-77.026042,7137 GEORGIA AVENUE NW,WARD 4,b27c2995d10b9f7b6964c54ae42232fd,FERN ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
66787244672,2025-10-19 07:00:00+00:00,38.910918,-77.069171,1605 35TH STREET NW,WARD 2,f9d76de1b9930c99ec0c88765d66be66,Q ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66789450645,2025-10-19 08:05:00+00:00,38.892656,-77.028135,210 12TH STREET NW,WARD 2,4b58ae9d44efe03f6b40265071ad9ae5,12TH EXPY NW,MEDIUM,BLOCKKEY_ERROR,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
66790875127,2025-10-14 11:20:00+00:00,38.868029,-76.988318,1801 MARTIN LUTHER KING JR AVENUE SE,WARD 8,9cac1e345180317440391973b261040b,11TH ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66793655004,2025-10-19 04:00:00+00:00,38.875569,-76.965528,2847 MINNESOTA AVENUE SE,WARD 7,006f9aee687206b22d7da90de4d48a0d,NELSON PL SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66793742783,2025-10-19 12:00:00+00:00,38.892998,-76.909582,304 EASTERN AVENUE NE,WARD 7,33df66a802baf590a8efa81a92b4fd69,SOUTHERN AVE NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66793799276,2025-10-19 13:30:00+00:00,38.952061,-77.067688,4801 CONNECTICUT AVENUE NW,WARD 3,775f92e0d6284ffbd86db73f065c6d92,CONNECTICUT AVE NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
66793802818,2025-10-19 13:45:00+00:00,38.923026,-76.990517,1020 RHODE ISLAND AVENUE NE,WARD 5,aac650bba16146c167375f2e19ec57d9,12TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66793974231,2025-10-18 04:00:00+00:00,38.874469,-76.971669,2300 PENNSYLVANIA AVENUE SE,WARD 7,bab0627e3974628730209d498841088e,PENNSYLVANIA AVE SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66794048582,2025-10-04 07:30:00+00:00,38.859353,-76.991808,2607 BOWEN ROAD SE,WARD 8,24144ad01acdebdd8f5d9f1c9467ee23,HOWARD RD SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66794140162,2025-10-19 16:02:00+00:00,38.901447,-76.920346,880 EASTERN AVENUE NE,WARD 7,8f08c7c2ad3f894f2659252d8af6f85b,55TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66794154388,2025-10-19 15:00:00+00:00,38.922375,-77.00936,2428 NORTH CAPITOL STREET NW,WARD 5,06003923d78662f546c82feecc556cd8,CHANNING ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66794236070,2025-10-19 15:20:00+00:00,38.916606,-76.977828,1801 NEW YORK AVENUE NE,WARD 5,a15584364f45053813710fb4e2143158,MONTANA AVE NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66794303401,2025-10-18 15:00:00+00:00,38.899618,-77.01426,"INTERSTATE 395 INTERSTATE BN
WASHINGTON,",WARD 6,0,,MEDIUM,INTERSECTING_ROUTE_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66794538823,2025-10-07 15:25:00+00:00,38.89735,-77.030053,1304 F STREET NW,WARD 2,0,,MEDIUM,INTERSECTING_ROUTE_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66794619958,2025-10-19 17:21:00+00:00,38.974858,-77.017469,327 CEDAR STREET NW,WARD 4,26c6b30cd56ae19a2d8b35edfd5d2faf,4TH ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
66795179310,2025-10-19 19:20:00+00:00,38.916786,-77.024701,918 U STREET NW,WARD 1,890a5844dca57698a2b29bb5e0cfc347,VERMONT AVE NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66795688357,2025-10-19 19:58:00+00:00,38.90178,-77.021916,700 K STREET NW,WARD 2,ff9d7ae9f76593885fcb0612370c9385,7TH ST NW,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66796017718,2025-10-19 04:00:00+00:00,38.88125,-76.963676,680 BAYLEY PLACE SE,WARD 7,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66796419872,2025-10-19 08:00:00+00:00,38.86138,-76.987786,1360 MAPLE VIEW PLACE SE,WARD 8,ffcb7e77afcff44392f615a77571abfb,HIGH ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66796438293,2025-10-14 04:00:00+00:00,38.929279,-77.030327,3120 13TH STREET NW,WARD 1,5babfdc927495597514e8ed08e0042fa,LAMONT ST NW,HIGH,NO_ERROR_FLAGGED,10.0,0.0,1.0,0.0,1.0,False,True,False,False,True
66796672008,2025-10-20 00:32:00+00:00,38.909115,-76.987664,1650 WEST VIRGINIA AVENUE NE,WARD 5,edd4dd58311fcdc73d643a7ac107adfe,CORCORAN ST NE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
66796924396,2025-10-19 21:00:00+00:00,38.900328,-77.052175,825 NEW HAMPSHIRE AVENUE NW,WARD 2,6bf2471a30a1db98b809da76a5781276,I ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
66797027671,2025-10-19 23:10:00+00:00,38.88877,-76.925822,24 53RD STREET SE,WARD 7,83420005db7be1c5a0734c260d982f15,53RD ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,True,False,False
66797035001,2025-10-19 19:04:00+00:00,38.871093,-77.009466,1509 SOUTH CAPITOL STREET SW,WARD 6,cd3776d30da39fe3e46cabc139d5c246,P ST SW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
66797518189,2025-10-20 02:30:00+00:00,38.940911,-76.972633,2232 TAYLOR STREET NE,WARD 5,cc4f70adf5d18b7d500ae9bb8c314f5d,22ND ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66797735945,2025-10-20 02:03:00+00:00,38.875883,-76.931549,4730 SOUTHERN AVENUE SE,WARD 7,b18df9020ba9218c2b17a0ea9b8d7990,BOONES HILL RD SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66797906746,2025-10-20 05:40:00+00:00,38.890779,-76.968512,"C STREET NE
WASHINGTON,",WARD 7,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66797979739,2025-10-20 04:40:00+00:00,38.911496,-76.997027,501 NEW YORK AVENUE NE,WARD 5,af8af1c50ef2f0458559493f655a3187,4TH ST NE,HIGH,NO_ERROR_FLAGGED,16.0,0.0,1.0,2.0,3.0,False,False,False,False,True
66798294929,2025-10-20 01:58:00+00:00,38.877813,-77.037122,1300 OHIO DRIVE SW,WARD 2,0,,MEDIUM,INTERSECTING_ROUTE_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66799576818,2025-10-18 06:10:00+00:00,38.897128,-76.948578,4040 MINNESOTA AVENUE NE,WARD 7,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,9.0,0.0,0.0,3.0,3.0,False,False,False,False,False
66799590629,2025-10-20 06:40:00+00:00,38.904201,-77.043003,1107 19TH STREET NW,WARD 2,a78856788a5c62f35c1c9773e0457155,M ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66799648368,2025-10-20 02:59:00+00:00,38.919004,-77.074521,3736 W STREET NW,WARD 3,7bb24cb85f0e583b7bffd2e3e856d24e,16TH ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
66799719700,2025-10-20 02:22:00+00:00,38.93409,-76.984538,1450 NEWTON STREET NE,WARD 5,1664b93dd47abf6c4d32c75626bb5a56,15TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66801025292,2025-10-21 08:00:00+00:00,38.870587,-76.988873,1850 ANACOSTIA DRIVE SE,WARD 8,0,,MEDIUM,INTERSECTING_ROUTE_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66801266863,2025-10-20 10:27:00+00:00,38.966747,-77.028328,6300 GEORGIA AVENUE NW,WARD 4,1fbcefe0a49b56b80ce18ed38ab05e0c,SHERIDAN ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66802470852,2025-10-20 12:00:00+00:00,38.898301,-76.974171,2033 BENNING ROAD NE,WARD 7,6502678282234f56dc28ce8c7c348b84,21ST ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66802473610,2025-10-18 20:48:00+00:00,38.90014,-76.983483,"BLADENSBURG ROAD NE
WASHINGTON,",WARD 5,04eab17816b0ebe7fe88f4688908ed7c,15TH ST NE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
66802554283,2025-10-20 11:15:00+00:00,38.921345,-77.018345,400 COLLEGE STREET NW,WARD 1,359d8a89455578b847907d0ded6a48c8,4TH ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
66802607914,2025-10-20 12:17:00+00:00,38.947477,-77.017088,339 CRITTENDEN STREET NW,WARD 4,f4bb34ceb3336596d3e88f08d1b689df,4TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66802867703,2025-09-26 16:30:00+00:00,38.899646,-76.983634,1451 MARYLAND AVENUE NE,WARD 6,04eab17816b0ebe7fe88f4688908ed7c,15TH ST NE,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66805826873,2025-10-20 13:26:00+00:00,38.871291,-76.990024,"11TH STREET SE
WASHINGTON,",WARD 8,0,,MEDIUM,INTERSECTING_ROUTE_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66805857458,2025-10-20 12:15:00+00:00,38.953483,-77.007922,24 HAMILTON STREET NE,WARD 5,8aa1fb269f52b408f4282004937ad917,FORT TOTTEN DR NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,True,False,False,False
66806188235,2025-10-20 13:40:00+00:00,38.866935,-76.987105,1245 GOOD HOPE ROAD SE,WARD 8,76731604a802bd4d4802bbc8b8c78110,U ST SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
66806486852,2025-10-20 14:53:00+00:00,38.852875,-76.970595,2460 ALABAMA AVENUE SE,WARD 8,dc3e3dd470e83e52c3895643c0347838,JASPER ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66806983852,2025-10-20 16:00:00+00:00,38.863895,-76.946562,4018 PENNSYLVANIA AVENUE SE,WARD 7,3efde069e2f0e33bc7a05295cf692808,SOUTHERN AVE SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66807837951,2025-10-20 16:10:00+00:00,38.927619,-76.994956,724 HAMLIN STREET NE,WARD 5,ed61d43ad3980c7c74ac39b865e9fd1e,8TH ST NE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
66808493764,2025-10-20 14:40:00+00:00,38.914043,-76.981743,2040 WEST VIRGINIA AVENUE NE,WARD 5,9cfcbaac1c6b8b64b9efa1b4a24e5f38,15TH ST NE,HIGH,NO_ERROR_FLAGGED,10.0,0.0,1.0,0.0,1.0,False,False,False,False,True
66809241168,2025-10-20 16:40:00+00:00,38.933817,-77.033145,1407 MERIDIAN PLACE NW,WARD 1,dc0a011769c5a6816dd712bebbde1faa,14TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66857508111,2025-10-24 08:50:00+00:00,38.916606,-76.977828,1801 NEW YORK AVENUE NE,WARD 5,a15584364f45053813710fb4e2143158,MONTANA AVE NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66858320011,2025-10-24 05:05:00+00:00,38.906746,-77.068536,3419 N STREET NW,WARD 2,b11079ea28f2af7754499f2c33be327f,N ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66860093562,2025-10-24 11:16:00+00:00,38.965423,-77.002145,6201 NEW HAMPSHIRE AVENUE NE,WARD 4,58a5cbc235ae56fc5d25e0d6012e6243,RITTENHOUSE ST NE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
66860142405,2025-10-24 12:00:00+00:00,38.867306,-76.986333,1320 MARION BARRY AVENUE SE,WARD 8,0,,MEDIUM,INTERSECTING_ROUTE_ERROR,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
66860496905,2025-10-23 16:05:00+00:00,38.878874,-77.008342,950 SOUTH CAPITOL STREET SE,WARD 6,f742c7ab6a4fd1c4c76274ae60b400fa,I ST SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
66862306518,2025-10-24 12:30:00+00:00,38.916707,-77.026491,1000 U STREET NW,WARD 1,f3292e567c431abdcaf382ec5bfe480b,U ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66863541550,2025-10-24 14:20:00+00:00,38.900187,-77.056013,2700 VIRGINIA AVENUE NW,WARD 2,8bae7cd04828ee1b1f4ae2dfe352861c,27TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66863570054,2025-10-17 15:15:00+00:00,38.862209,-76.994747,1103 HOWARD ROAD SE,WARD 8,e822a06e965889ae8b84982952ca95ed,MARTIN LUTHER KING JR AVE SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66863610199,2025-10-24 12:30:00+00:00,38.917011,-77.095455,4859 MACARTHUR BOULEVARD NW,WARD 3,136e903ba50393cb828a0632312dce30,U ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66864306484,2025-10-24 13:00:00+00:00,38.940996,-77.03207,1361 TAYLOR STREET NW,WARD 4,73435d5fb8f812ed226b15ebaa9a88f0,14TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66864351826,2025-10-24 12:41:00+00:00,38.909831,-77.048796,2161 P STREET NW,WARD 2,e9515b7cba87954bde4ff351a0390261,P ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,True,False,False,False
66818411675,2025-10-21 00:15:00+00:00,38.900749,-77.056765,2701 VIRGINIA AVENUE NW,WARD 2,79db055a44652ad8f0ad85f269da49ad,I ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66819066973,2025-10-20 04:00:00+00:00,38.843617,-77.000106,3119 MARTIN LUTHER KING JR AVENUE SE,WARD 8,ef87eca343aefd4610fe216e180ac1bf,5TH ST SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,True,False,False,False
66819809043,2025-10-20 20:26:00+00:00,38.910116,-76.931408,"MINNESOTA AVENUE NE & EASTERN AVENUE NE
WASHINGTON,",WARD 7,33643ce618314df828e7e0462f48b031,ADDISON RD NE,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66820273967,2025-10-20 02:13:00+00:00,38.897811,-76.947397,4110 MINNESOTA AVENUE NE,WARD 7,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66820750453,2025-10-21 04:47:00+00:00,38.861845,-76.959989,3300 ALABAMA AVENUE SE,WARD 7,dca4912a957656c6acc4236f4180e61f,33RD ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66821350480,2025-10-21 02:53:00+00:00,38.880196,-77.025249,10 DISTRICT SQUARE SW,WARD 6,800ace3a2cdc5115f702b57ca1b05ff4,9TH ST SW,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66821917532,2025-10-21 04:07:00+00:00,38.850239,-76.975341,2025 ALABAMA AVENUE SE,WARD 8,0a7ce9b505a03d62a76095f515f4e4a9,21ST ST SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
66823018511,2025-10-21 10:45:00+00:00,38.927058,-77.011514,1 MICHIGAN AVENUE NW,WARD 5,62a29668463f1ad8600bf1bab694fd1a,1ST ST NW,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66823228642,2025-10-17 06:00:00+00:00,38.877534,-76.995538,718 L STREET SE,WARD 6,7a81f72ceca6f47c86140979506545d4,8TH ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False
66823250976,2025-10-21 10:55:00+00:00,38.924287,-77.012144,"1ST STREET NW & GATEHOUSE COURT NW
WASHINGTON,",WARD 5,0,,MEDIUM,INTERSECTING_ROUTE_ERROR,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
66823337740,2025-10-21 12:00:00+00:00,38.877012,-76.929956,861 51ST STREET SE,WARD 7,672da70b4831714fba68c00a7569e1de,HEATH ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66823752626,2025-10-21 11:24:00+00:00,38.901338,-77.041428,1785 I STREET NW,WARD 2,451726c880216272c7e96357b108ec2b,I ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66823785483,2025-10-17 13:30:00+00:00,38.874191,-76.972886,2323 PENNSYLVANIA AVENUE SE,WARD 8,b4169b8ccedffefa3b35db7776baa336,PROUT ST SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,True,False,False,False
66823964245,2025-10-15 12:58:00+00:00,38.955483,-77.010626,33 MISSOURI AVENUE NW,WARD 4,eb49ef9ee3b0a9b0ed1419a62b7e028a,NEW HAMPSHIRE AVE NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66824050372,2025-10-21 12:44:00+00:00,38.923799,-77.052603,2605 24TH STREET NW,WARD 3,3308e43d2a9c1e3891ae123819240fdc,CALVERT ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66824200963,2025-10-21 13:38:00+00:00,38.89894,-76.976673,1826 BENNING ROAD NE,WARD 5,1ec8fa4bf32e690080fd3e8a82a3050d,19TH ST NE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
66824800422,2025-10-21 15:00:00+00:00,38.926564,-77.02364,723 GRESHAM PLACE NW,WARD 1,6775c78f01d046ec65b8808b13ecfec1,GEORGIA AVE NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66825100218,2025-10-21 12:44:00+00:00,38.892684,-76.99908,507 C STREET NE,WARD 6,ddde92d757b184a269c360692c978a24,5TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66825609154,2025-10-21 14:15:00+00:00,38.891639,-76.939431,4373 BENNING ROAD NE,WARD 7,5f26d11e4f0d3cf6806caac9bfb87917,44TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66826150088,2025-10-21 15:26:00+00:00,38.904607,-77.031949,1121 VERMONT AVENUE NW,WARD 2,4fd981b97edcb7edbb2fe40598e389c9,THOMAS CIR NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66827110517,2025-10-21 17:36:00+00:00,38.839178,-77.009782,45 THEISEN STREET SW,WARD 8,a5a9c982f4221f06c99306cecf6db920,THEISEN ST SW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66827114860,2025-10-19 00:00:00+00:00,38.824673,-76.997473,620 SOUTHERN AVENUE SE,WARD 8,0393399618d56d11948f536906242943,EAST MEADOWS CT SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66827399661,2025-10-21 20:00:00+00:00,38.901448,-76.9236,5321 JAY STREET NE,WARD 7,14a3e315267eb84b79111e7f6481ffb8,DIVISION AVE NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66827611021,2025-10-21 17:30:00+00:00,38.919403,-76.962042,3170 V STREET NE,WARD 5,6b73c7c2469bffa569fa4b5783a4fac7,33RD ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66827822530,2025-10-21 14:00:00+00:00,38.846024,-76.969802,2418 SOUTHERN AVENUE SE,WARD 8,1c28450b156752c1e932010cee144c38,25TH ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66827897645,2025-10-20 20:00:00+00:00,38.840897,-76.993721,3403 WHEELER ROAD SE,WARD 8,ca32c9e0beb4441e8529a7293c8c08ca,CONGRESS ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66828157893,2025-10-21 18:30:00+00:00,38.896964,-76.960711,3330 BENNING ROAD NE,WARD 7,19ed5aee968f189c7a44398b5b37713e,ANACOSTIA AVE NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66828510930,2025-10-21 18:00:00+00:00,38.917949,-77.042053,2100 18TH STREET NW,WARD 1,372e5bbe388665f1ac93296dfa162a51,CALIFORNIA ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,True,False,False,False
66828700770,2025-10-21 19:15:00+00:00,38.947914,-77.079948,4450 WISCONSIN AVENUE NW,WARD 3,fe95b644f0cbdfef91948d510c084a4d,ALBEMARLE ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66829020398,2025-10-21 20:00:00+00:00,38.925045,-76.981866,1625 FRANKLIN STREET NE,WARD 5,032b2db8388fc09c9997ac6012616958,17TH ST NE,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66829027533,2025-10-20 20:00:00+00:00,38.872739,-76.968854,"38.872788, -76.968823",WARD 7,96cc274acba5726e1663fdeedddfd576,PENNSYLVANIA AVE SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,True,False,False,False
66829351500,2025-10-21 04:00:00+00:00,38.916606,-76.977828,1801 NEW YORK AVENUE NE,WARD 5,a15584364f45053813710fb4e2143158,MONTANA AVE NE,HIGH,NO_ERROR_FLAGGED,6.0,0.0,0.0,2.0,2.0,False,False,False,False,False
66830218207,2025-10-21 20:02:00+00:00,38.899053,-76.935678,4621 GAULT PLACE NE,WARD 7,178d96083360bbe3580c08397fc8ec8a,46TH ST NE,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66830276482,2025-10-21 22:00:00+00:00,38.903475,-77.033924,1090 VERMONT AVENUE NW,WARD 2,cd59fc49ee847141a76378cb1c46ddf4,15TH ST NW,HIGH,NO_ERROR_FLAGGED,9.0,0.0,0.0,3.0,3.0,False,False,False,False,False
66830325023,2025-10-21 22:45:00+00:00,38.895399,-77.040782,1730 E STREET NW,WARD 2,69ef42c86588eff1645842fb9f9c96a3,18TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66830362758,2025-10-21 20:25:00+00:00,38.876115,-76.976109,"ANACOSTIA DRIVE SE
WASHINGTON,",WARD 7,0,,MEDIUM,INTERSECTING_ROUTE_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66830363919,2025-10-21 23:17:00+00:00,38.912117,-77.012157,"1ST STREET NW & FLORIDA AVENUE NW
WASHINGTON,",WARD 5,4eac6116567377179ff307382e19a3fe,1ST ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,True,False,False,False
66830452807,2025-10-21 22:00:00+00:00,38.916655,-77.008908,1 RHODE ISLAND AVENUE NE,WARD 5,ef7aa2b8f2c8a544a1e9b88f3643540d,RHODE ISLAND AVE NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
66830724156,2025-10-22 00:00:00+00:00,38.87488,-76.970989,2333 FAIRLAWN AVENUE SE,WARD 7,ea7cf8936b2c6a7e18c507f74b6e399c,BURNS ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
